"x","y","elevation"
-2074000,1609500,94.0796203613281
-2073500,1609500,94.7219924926758
-2073000,1609500,94.960563659668
-2072500,1609500,95.4253387451172
-2072000,1609500,96.2152252197266
-2071500,1609500,96.969596862793
-2071000,1609500,97.3595581054688
-2070500,1609500,97.9411697387695
-2070000,1609500,98.6712646484375
-2069500,1609500,98.6156616210938
-2069000,1609500,99.315071105957
-2068500,1609500,100.089218139648
-2068000,1609500,100.011322021484
-2067500,1609500,100.478065490723
-2067000,1609500,100.565315246582
-2066500,1609500,101.621704101562
-2066000,1609500,101.472282409668
-2065500,1609500,101.86678314209
-2065000,1609500,102.646987915039
-2064500,1609500,103.668167114258
-2064000,1609500,104.151489257812
-2063500,1609500,104.250373840332
-2063000,1609500,105.41251373291
-2062500,1609500,105.501838684082
-2062000,1609500,106.04029083252
-2061500,1609500,103.918006896973
-2061000,1609500,107.741241455078
-2060500,1609500,107.109619140625
-2060000,1609500,107.520820617676
-2059500,1609500,107.435356140137
-2059000,1609500,109.340957641602
-2058500,1609500,108.453102111816
-2058000,1609500,107.95686340332
-2057500,1609500,108.608345031738
-2057000,1609500,108.070556640625
-2056500,1609500,108.493995666504
-2056000,1609500,109.00569152832
-2055500,1609500,109.246246337891
-2055000,1609500,110.103927612305
-2054500,1609500,109.561103820801
-2054000,1609500,109.847389221191
-2053500,1609500,109.994331359863
-2053000,1609500,110.164474487305
-2052500,1609500,109.551849365234
-2052000,1609500,108.67781829834
-2051500,1609500,108.584571838379
-2051000,1609500,109.520729064941
-2050500,1609500,109.575485229492
-2050000,1609500,109.208290100098
-2049500,1609500,109.294494628906
-2049000,1609500,108.607971191406
-2048500,1609500,112.152946472168
-2048000,1609500,115.21492767334
-2047500,1609500,118.005653381348
-2047000,1609500,121.055274963379
-2046500,1609500,123.314910888672
-2046000,1609500,125.578872680664
-2045500,1609500,128.602508544922
-2045000,1609500,132.143936157227
-2044500,1609500,135.626159667969
-2044000,1609500,138.916030883789
-2043500,1609500,142.619583129883
-2043000,1609500,146.568649291992
-2042500,1609500,151.719787597656
-2042000,1609500,155.763626098633
-2041500,1609500,161.614608764648
-2041000,1609500,167.465698242188
-2040500,1609500,174.30842590332
-2040000,1609500,181.670440673828
-2039500,1609500,188.467559814453
-2039000,1609500,194.870803833008
-2038500,1609500,202.289138793945
-2038000,1609500,210.262496948242
-2037500,1609500,218.878219604492
-2037000,1609500,226.29573059082
-2036500,1609500,233.608245849609
-2036000,1609500,241.686172485352
-2035500,1609500,249.674331665039
-2035000,1609500,257.174346923828
-2034500,1609500,262.978637695312
-2034000,1609500,273.128570556641
-2033500,1609500,281.815155029297
-2033000,1609500,293.753479003906
-2032500,1609500,299.602630615234
-2032000,1609500,307.432312011719
-2031500,1609500,339.865203857422
-2031000,1609500,330.73193359375
-2030500,1609500,329.146331787109
-2030000,1609500,344.359222412109
-2105000,1610000,403.184753417969
-2104500,1610000,385.887634277344
-2104000,1610000,371.797912597656
-2103500,1610000,359.246704101562
-2103000,1610000,347.742248535156
-2102500,1610000,336.626129150391
-2102000,1610000,326.134307861328
-2101500,1610000,316.007476806641
-2101000,1610000,318.844635009766
-2100500,1610000,320.242065429688
-2100000,1610000,326.780731201172
-2099500,1610000,331.882568359375
-2099000,1610000,354.214263916016
-2098500,1610000,353.071380615234
-2098000,1610000,350.43212890625
-2097500,1610000,310.138397216797
-2097000,1610000,269.712921142578
-2096500,1610000,251.845428466797
-2096000,1610000,217.847930908203
-2095500,1610000,195.689575195312
-2095000,1610000,177.369110107422
-2094500,1610000,161.811828613281
-2094000,1610000,155.522521972656
-2093500,1610000,149.55354309082
-2093000,1610000,144.923126220703
-2092500,1610000,139.363433837891
-2092000,1610000,135.223342895508
-2091500,1610000,131.910415649414
-2091000,1610000,127.206260681152
-2090500,1610000,122.062973022461
-2090000,1610000,117.853103637695
-2089500,1610000,112.320701599121
-2089000,1610000,108.718322753906
-2088500,1610000,108.091896057129
-2088000,1610000,101.45304107666
-2087500,1610000,95.4687652587891
-2087000,1610000,96.5890197753906
-2086500,1610000,96.1991882324219
-2086000,1610000,94.3351669311523
-2085500,1610000,90.6931533813477
-2085000,1610000,94.0039367675781
-2084500,1610000,90.7939834594727
-2084000,1610000,94.1606216430664
-2083500,1610000,87.5333480834961
-2083000,1610000,87.6453704833984
-2082500,1610000,87.7600326538086
-2082000,1610000,87.5331344604492
-2081500,1610000,88.4331512451172
-2081000,1610000,89.8093795776367
-2080500,1610000,88.6190643310547
-2080000,1610000,90.3653259277344
-2079500,1610000,90.5043258666992
-2079000,1610000,90.6434173583984
-2078500,1610000,90.6373519897461
-2078000,1610000,91.149787902832
-2077500,1610000,91.5742416381836
-2077000,1610000,91.8319625854492
-2076500,1610000,92.2316665649414
-2076000,1610000,92.2489547729492
-2075500,1610000,92.4719314575195
-2075000,1610000,93.2918930053711
-2074500,1610000,93.6809844970703
-2074000,1610000,94.3150329589844
-2073500,1610000,94.7942962646484
-2073000,1610000,95.3991928100586
-2072500,1610000,95.9134063720703
-2072000,1610000,95.9751815795898
-2071500,1610000,96.8659973144531
-2071000,1610000,97.3499908447266
-2070500,1610000,98.0450897216797
-2070000,1610000,99.0922927856445
-2069500,1610000,99.4763336181641
-2069000,1610000,100.256164550781
-2068500,1610000,100.451774597168
-2068000,1610000,100.375137329102
-2067500,1610000,100.560684204102
-2067000,1610000,100.996299743652
-2066500,1610000,101.68563079834
-2066000,1610000,101.949768066406
-2065500,1610000,102.516662597656
-2065000,1610000,102.940757751465
-2064500,1610000,103.943878173828
-2064000,1610000,104.56120300293
-2063500,1610000,105.503158569336
-2063000,1610000,106.014320373535
-2062500,1610000,106.18448638916
-2062000,1610000,108.00959777832
-2061500,1610000,106.921531677246
-2061000,1610000,106.793098449707
-2060500,1610000,107.368804931641
-2060000,1610000,108.269691467285
-2059500,1610000,108.869651794434
-2059000,1610000,109.24617767334
-2058500,1610000,108.918090820312
-2058000,1610000,110.063201904297
-2057500,1610000,109.142906188965
-2057000,1610000,109.564300537109
-2056500,1610000,109.459838867188
-2056000,1610000,109.310516357422
-2055500,1610000,110.527542114258
-2055000,1610000,110.429534912109
-2054500,1610000,110.391372680664
-2054000,1610000,110.325660705566
-2053500,1610000,110.513389587402
-2053000,1610000,110.231742858887
-2052500,1610000,110.357086181641
-2052000,1610000,109.37491607666
-2051500,1610000,109.83536529541
-2051000,1610000,110.709136962891
-2050500,1610000,110.612632751465
-2050000,1610000,109.816398620605
-2049500,1610000,109.925048828125
-2049000,1610000,110.410545349121
-2048500,1610000,112.739616394043
-2048000,1610000,115.453437805176
-2047500,1610000,116.982955932617
-2047000,1610000,119.472953796387
-2046500,1610000,122.482978820801
-2046000,1610000,125.297538757324
-2045500,1610000,128.636917114258
-2045000,1610000,132.978363037109
-2044500,1610000,138.297500610352
-2044000,1610000,140.267929077148
-2043500,1610000,144.57633972168
-2043000,1610000,148.141204833984
-2042500,1610000,152.162704467773
-2042000,1610000,157.319595336914
-2041500,1610000,162.88102722168
-2041000,1610000,168.463729858398
-2040500,1610000,174.773498535156
-2040000,1610000,181.68864440918
-2039500,1610000,187.990676879883
-2039000,1610000,195.47802734375
-2038500,1610000,203.063201904297
-2038000,1610000,210.375137329102
-2037500,1610000,218.095092773438
-2037000,1610000,225.562637329102
-2036500,1610000,233.778884887695
-2036000,1610000,241.920043945312
-2035500,1610000,253.778396606445
-2035000,1610000,267.074981689453
-2034500,1610000,272.022888183594
-2034000,1610000,280.485687255859
-2033500,1610000,303.157653808594
-2033000,1610000,363.000213623047
-2032500,1610000,327.659423828125
-2032000,1610000,336.750671386719
-2031500,1610000,356.533599853516
-2031000,1610000,339.691772460938
-2030500,1610000,360.062072753906
-2030000,1610000,360.846435546875
-2105000,1610500,391.276794433594
-2104500,1610500,379.673858642578
-2104000,1610500,368.701843261719
-2103500,1610500,356.051605224609
-2103000,1610500,345.409729003906
-2102500,1610500,336.757171630859
-2102000,1610500,326.639495849609
-2101500,1610500,331.512573242188
-2101000,1610500,346.518737792969
-2100500,1610500,342.494110107422
-2100000,1610500,360.107604980469
-2099500,1610500,365.233276367188
-2099000,1610500,382.411224365234
-2098500,1610500,385.321258544922
-2098000,1610500,317.549530029297
-2097500,1610500,289.212677001953
-2097000,1610500,253.969375610352
-2096500,1610500,241.716400146484
-2096000,1610500,205.868286132812
-2095500,1610500,192.465484619141
-2095000,1610500,174.371368408203
-2094500,1610500,165.357620239258
-2094000,1610500,159.093460083008
-2093500,1610500,152.081527709961
-2093000,1610500,148.305023193359
-2092500,1610500,143.686737060547
-2092000,1610500,140.093872070312
-2091500,1610500,137.677185058594
-2091000,1610500,134.013961791992
-2090500,1610500,128.69026184082
-2090000,1610500,125.441680908203
-2089500,1610500,121.386932373047
-2089000,1610500,119.409652709961
-2088500,1610500,119.207901000977
-2088000,1610500,111.077087402344
-2087500,1610500,108.286613464355
-2087000,1610500,109.620559692383
-2086500,1610500,108.557273864746
-2086000,1610500,107.341499328613
-2085500,1610500,106.069747924805
-2085000,1610500,108.461601257324
-2084500,1610500,118.050216674805
-2084000,1610500,105.439476013184
-2083500,1610500,103.97486114502
-2083000,1610500,103.239242553711
-2082500,1610500,103.666641235352
-2082000,1610500,95.1221618652344
-2081500,1610500,88.8367385864258
-2081000,1610500,89.5332412719727
-2080500,1610500,89.6434326171875
-2080000,1610500,90.4504547119141
-2079500,1610500,91.0576705932617
-2079000,1610500,90.9381484985352
-2078500,1610500,90.7339477539062
-2078000,1610500,91.3424758911133
-2077500,1610500,91.4682235717773
-2077000,1610500,92.0684661865234
-2076500,1610500,92.6036605834961
-2076000,1610500,92.6370544433594
-2075500,1610500,93.0257263183594
-2075000,1610500,93.5067977905273
-2074500,1610500,94.0810852050781
-2074000,1610500,94.7701644897461
-2073500,1610500,95.0235137939453
-2073000,1610500,95.572135925293
-2072500,1610500,96.4481964111328
-2072000,1610500,97.1617736816406
-2071500,1610500,96.9853515625
-2071000,1610500,97.5881042480469
-2070500,1610500,98.3889923095703
-2070000,1610500,98.9015350341797
-2069500,1610500,99.3669738769531
-2069000,1610500,99.562858581543
-2068500,1610500,100.135795593262
-2068000,1610500,100.799865722656
-2067500,1610500,101.173751831055
-2067000,1610500,101.78889465332
-2066500,1610500,102.250778198242
-2066000,1610500,102.519355773926
-2065500,1610500,103.093360900879
-2065000,1610500,103.465881347656
-2064500,1610500,103.935905456543
-2064000,1610500,104.959922790527
-2063500,1610500,105.384315490723
-2063000,1610500,106.412857055664
-2062500,1610500,106.573944091797
-2062000,1610500,107.521492004395
-2061500,1610500,107.577743530273
-2061000,1610500,107.834541320801
-2060500,1610500,108.076965332031
-2060000,1610500,108.144966125488
-2059500,1610500,108.955917358398
-2059000,1610500,110.103828430176
-2058500,1610500,109.957740783691
-2058000,1610500,109.796524047852
-2057500,1610500,110.470970153809
-2057000,1610500,110.112274169922
-2056500,1610500,109.972503662109
-2056000,1610500,110.635200500488
-2055500,1610500,110.761611938477
-2055000,1610500,111.554962158203
-2054500,1610500,110.999282836914
-2054000,1610500,111.53636932373
-2053500,1610500,110.97624206543
-2053000,1610500,111.0029296875
-2052500,1610500,110.959228515625
-2052000,1610500,110.126792907715
-2051500,1610500,110.105499267578
-2051000,1610500,111.474723815918
-2050500,1610500,111.515975952148
-2050000,1610500,110.944305419922
-2049500,1610500,110.58268737793
-2049000,1610500,110.996162414551
-2048500,1610500,111.150856018066
-2048000,1610500,114.134536743164
-2047500,1610500,118.381057739258
-2047000,1610500,119.330657958984
-2046500,1610500,122.089233398438
-2046000,1610500,125.948181152344
-2045500,1610500,129.57502746582
-2045000,1610500,132.704177856445
-2044500,1610500,138.287490844727
-2044000,1610500,140.212524414062
-2043500,1610500,144.375930786133
-2043000,1610500,148.035293579102
-2042500,1610500,152.862487792969
-2042000,1610500,156.804824829102
-2041500,1610500,163.072769165039
-2041000,1610500,169.94905090332
-2040500,1610500,176.05793762207
-2040000,1610500,182.125045776367
-2039500,1610500,188.49333190918
-2039000,1610500,194.59196472168
-2038500,1610500,202.105865478516
-2038000,1610500,208.793594360352
-2037500,1610500,216.809875488281
-2037000,1610500,223.150543212891
-2036500,1610500,231.278350830078
-2036000,1610500,242.457580566406
-2035500,1610500,255.718856811523
-2035000,1610500,273.418212890625
-2034500,1610500,288.887603759766
-2034000,1610500,309.321411132812
-2033500,1610500,317.859527587891
-2033000,1610500,337.383392333984
-2032500,1610500,382.001342773438
-2032000,1610500,371.638031005859
-2031500,1610500,377.877593994141
-2031000,1610500,360.176574707031
-2030500,1610500,375.217346191406
-2030000,1610500,385.576263427734
-2105000,1611000,386.688293457031
-2104500,1611000,373.231719970703
-2104000,1611000,361.506896972656
-2103500,1611000,352.146697998047
-2103000,1611000,341.975769042969
-2102500,1611000,340.385650634766
-2102000,1611000,348.814819335938
-2101500,1611000,351.518676757812
-2101000,1611000,363.323822021484
-2100500,1611000,362.589477539062
-2100000,1611000,385.17333984375
-2099500,1611000,382.175079345703
-2099000,1611000,362.047241210938
-2098500,1611000,353.111022949219
-2098000,1611000,313.097961425781
-2097500,1611000,284.699737548828
-2097000,1611000,251.358856201172
-2096500,1611000,221.430633544922
-2096000,1611000,205.321243286133
-2095500,1611000,187.580047607422
-2095000,1611000,174.132415771484
-2094500,1611000,166.770874023438
-2094000,1611000,161.361328125
-2093500,1611000,156.042999267578
-2093000,1611000,153.871200561523
-2092500,1611000,152.638717651367
-2092000,1611000,148.526733398438
-2091500,1611000,148.877166748047
-2091000,1611000,145.822311401367
-2090500,1611000,139.146301269531
-2090000,1611000,141.413314819336
-2089500,1611000,138.947601318359
-2089000,1611000,136.401275634766
-2088500,1611000,133.647644042969
-2088000,1611000,131.759536743164
-2087500,1611000,128.980514526367
-2087000,1611000,132.890686035156
-2086500,1611000,131.804504394531
-2086000,1611000,130.587066650391
-2085500,1611000,134.22265625
-2085000,1611000,124.514747619629
-2084500,1611000,117.954261779785
-2084000,1611000,116.686653137207
-2083500,1611000,116.567390441895
-2083000,1611000,129.460464477539
-2082500,1611000,122.069618225098
-2082000,1611000,110.748687744141
-2081500,1611000,89.7885208129883
-2081000,1611000,89.7910919189453
-2080500,1611000,89.9465942382812
-2080000,1611000,90.8024749755859
-2079500,1611000,90.2143173217773
-2079000,1611000,90.9150695800781
-2078500,1611000,91.2045135498047
-2078000,1611000,91.5454177856445
-2077500,1611000,91.7402191162109
-2077000,1611000,92.3292007446289
-2076500,1611000,92.645149230957
-2076000,1611000,92.8905410766602
-2075500,1611000,93.5658264160156
-2075000,1611000,93.5376205444336
-2074500,1611000,94.3735427856445
-2074000,1611000,94.7176513671875
-2073500,1611000,95.49462890625
-2073000,1611000,96.0032272338867
-2072500,1611000,96.596794128418
-2072000,1611000,97.6011505126953
-2071500,1611000,97.5746383666992
-2071000,1611000,98.0032806396484
-2070500,1611000,98.4480590820312
-2070000,1611000,99.3803787231445
-2069500,1611000,99.7185211181641
-2069000,1611000,100.089973449707
-2068500,1611000,100.462181091309
-2068000,1611000,101.026733398438
-2067500,1611000,101.901733398438
-2067000,1611000,101.709625244141
-2066500,1611000,102.688346862793
-2066000,1611000,103.089767456055
-2065500,1611000,103.65909576416
-2065000,1611000,104.270721435547
-2064500,1611000,104.558334350586
-2064000,1611000,105.33251953125
-2063500,1611000,105.605041503906
-2063000,1611000,107.308235168457
-2062500,1611000,107.763000488281
-2062000,1611000,108.152191162109
-2061500,1611000,108.325057983398
-2061000,1611000,108.568664550781
-2060500,1611000,109.115425109863
-2060000,1611000,109.242256164551
-2059500,1611000,110.024909973145
-2059000,1611000,109.960868835449
-2058500,1611000,110.110511779785
-2058000,1611000,110.817184448242
-2057500,1611000,110.76123046875
-2057000,1611000,110.940826416016
-2056500,1611000,110.869064331055
-2056000,1611000,111.584190368652
-2055500,1611000,111.386413574219
-2055000,1611000,111.685241699219
-2054500,1611000,112.550476074219
-2054000,1611000,112.133178710938
-2053500,1611000,111.843315124512
-2053000,1611000,111.490135192871
-2052500,1611000,111.926071166992
-2052000,1611000,110.993827819824
-2051500,1611000,111.055511474609
-2051000,1611000,112.311103820801
-2050500,1611000,111.885078430176
-2050000,1611000,111.24267578125
-2049500,1611000,111.183006286621
-2049000,1611000,111.211578369141
-2048500,1611000,111.827209472656
-2048000,1611000,116.176399230957
-2047500,1611000,116.516609191895
-2047000,1611000,119.377868652344
-2046500,1611000,122.160308837891
-2046000,1611000,126.625312805176
-2045500,1611000,130.527648925781
-2045000,1611000,132.651031494141
-2044500,1611000,135.656112670898
-2044000,1611000,139.818496704102
-2043500,1611000,143.932754516602
-2043000,1611000,148.377563476562
-2042500,1611000,153.437713623047
-2042000,1611000,159.128494262695
-2041500,1611000,163.764221191406
-2041000,1611000,169.917831420898
-2040500,1611000,175.907272338867
-2040000,1611000,182.469802856445
-2039500,1611000,189.040908813477
-2039000,1611000,192.366928100586
-2038500,1611000,202.36833190918
-2038000,1611000,208.206954956055
-2037500,1611000,214.890335083008
-2037000,1611000,222.214630126953
-2036500,1611000,233.844085693359
-2036000,1611000,247.495391845703
-2035500,1611000,260.562316894531
-2035000,1611000,276.557312011719
-2034500,1611000,300.263000488281
-2034000,1611000,323.399841308594
-2033500,1611000,370.410583496094
-2033000,1611000,418.855590820312
-2032500,1611000,383.244079589844
-2032000,1611000,423.744873046875
-2031500,1611000,403.020721435547
-2031000,1611000,409.865631103516
-2030500,1611000,390.417785644531
-2030000,1611000,416.828735351562
-2105000,1611500,381.484924316406
-2104500,1611500,368.246948242188
-2104000,1611500,357.400085449219
-2103500,1611500,347.567443847656
-2103000,1611500,344.286468505859
-2102500,1611500,336.069427490234
-2102000,1611500,340.815795898438
-2101500,1611500,352.741821289062
-2101000,1611500,357.919738769531
-2100500,1611500,366.515228271484
-2100000,1611500,361.368499755859
-2099500,1611500,334.095642089844
-2099000,1611500,347.669555664062
-2098500,1611500,317.412292480469
-2098000,1611500,289.211090087891
-2097500,1611500,259.857543945312
-2097000,1611500,242.077072143555
-2096500,1611500,212.044662475586
-2096000,1611500,194.999954223633
-2095500,1611500,182.868728637695
-2095000,1611500,175.501846313477
-2094500,1611500,170.257675170898
-2094000,1611500,163.750732421875
-2093500,1611500,160.257080078125
-2093000,1611500,165.93342590332
-2092500,1611500,164.224044799805
-2092000,1611500,158.917465209961
-2091500,1611500,161.51887512207
-2091000,1611500,158.775192260742
-2090500,1611500,161.229476928711
-2090000,1611500,163.709823608398
-2089500,1611500,160.381484985352
-2089000,1611500,169.439102172852
-2088500,1611500,149.660171508789
-2088000,1611500,173.927047729492
-2087500,1611500,158.226440429688
-2087000,1611500,151.625610351562
-2086500,1611500,140.687149047852
-2086000,1611500,149.41796875
-2085500,1611500,138.147308349609
-2085000,1611500,136.194778442383
-2084500,1611500,137.881774902344
-2084000,1611500,136.885513305664
-2083500,1611500,133.555099487305
-2083000,1611500,131.004257202148
-2082500,1611500,138.139526367188
-2082000,1611500,120.764526367188
-2081500,1611500,87.5581512451172
-2081000,1611500,88.4190444946289
-2080500,1611500,89.5622406005859
-2080000,1611500,90.9692077636719
-2079500,1611500,90.9600448608398
-2079000,1611500,91.0963516235352
-2078500,1611500,91.5040740966797
-2078000,1611500,91.8113403320312
-2077500,1611500,91.8270721435547
-2077000,1611500,92.5256042480469
-2076500,1611500,93.1542587280273
-2076000,1611500,93.512092590332
-2075500,1611500,94.1517181396484
-2075000,1611500,93.9699096679688
-2074500,1611500,94.8558959960938
-2074000,1611500,95.3043594360352
-2073500,1611500,95.6017532348633
-2073000,1611500,96.3924560546875
-2072500,1611500,97.2475662231445
-2072000,1611500,97.6749114990234
-2071500,1611500,98.1288604736328
-2071000,1611500,98.569709777832
-2070500,1611500,99.2226486206055
-2070000,1611500,99.6535034179688
-2069500,1611500,99.9225387573242
-2069000,1611500,100.601379394531
-2068500,1611500,100.838562011719
-2068000,1611500,101.197219848633
-2067500,1611500,101.370307922363
-2067000,1611500,102.341949462891
-2066500,1611500,103.07398223877
-2066000,1611500,103.661437988281
-2065500,1611500,104.367950439453
-2065000,1611500,104.734680175781
-2064500,1611500,105.418296813965
-2064000,1611500,106.270523071289
-2063500,1611500,106.358184814453
-2063000,1611500,106.600486755371
-2062500,1611500,108.649925231934
-2062000,1611500,108.718086242676
-2061500,1611500,108.72346496582
-2061000,1611500,109.447998046875
-2060500,1611500,109.366928100586
-2060000,1611500,109.649955749512
-2059500,1611500,109.179763793945
-2059000,1611500,110.717910766602
-2058500,1611500,111.52946472168
-2058000,1611500,111.02082824707
-2057500,1611500,111.587112426758
-2057000,1611500,111.527877807617
-2056500,1611500,111.52507019043
-2056000,1611500,112.523330688477
-2055500,1611500,111.973960876465
-2055000,1611500,112.567459106445
-2054500,1611500,112.639205932617
-2054000,1611500,112.407829284668
-2053500,1611500,113.602935791016
-2053000,1611500,112.590217590332
-2052500,1611500,112.796195983887
-2052000,1611500,112.134765625
-2051500,1611500,111.990524291992
-2051000,1611500,112.730133056641
-2050500,1611500,112.549324035645
-2050000,1611500,112.240379333496
-2049500,1611500,112.38842010498
-2049000,1611500,111.483818054199
-2048500,1611500,112.264709472656
-2048000,1611500,113.489227294922
-2047500,1611500,116.527755737305
-2047000,1611500,120.13990020752
-2046500,1611500,123.091049194336
-2046000,1611500,126.610000610352
-2045500,1611500,130.516067504883
-2045000,1611500,133.317398071289
-2044500,1611500,136.224533081055
-2044000,1611500,139.865341186523
-2043500,1611500,143.829360961914
-2043000,1611500,148.532257080078
-2042500,1611500,153.660034179688
-2042000,1611500,158.959030151367
-2041500,1611500,164.696273803711
-2041000,1611500,170.489242553711
-2040500,1611500,176.469604492188
-2040000,1611500,182.926254272461
-2039500,1611500,189.14176940918
-2039000,1611500,195.987091064453
-2038500,1611500,203.838775634766
-2038000,1611500,213.597534179688
-2037500,1611500,222.248550415039
-2037000,1611500,226.212524414062
-2036500,1611500,239.013916015625
-2036000,1611500,256.643768310547
-2035500,1611500,275.331726074219
-2035000,1611500,303.248901367188
-2034500,1611500,312.329223632812
-2034000,1611500,345.417205810547
-2033500,1611500,342.371398925781
-2033000,1611500,368.357635498047
-2032500,1611500,436.800384521484
-2032000,1611500,433.777008056641
-2031500,1611500,441.649322509766
-2031000,1611500,446.946929931641
-2030500,1611500,423.607269287109
-2030000,1611500,464.037994384766
-2105000,1612000,370.377410888672
-2104500,1612000,361.437744140625
-2104000,1612000,351.041625976562
-2103500,1612000,343.840667724609
-2103000,1612000,341.357055664062
-2102500,1612000,331.14501953125
-2102000,1612000,344.216613769531
-2101500,1612000,347.569366455078
-2101000,1612000,341.93701171875
-2100500,1612000,361.890502929688
-2100000,1612000,329.726806640625
-2099500,1612000,314.450561523438
-2099000,1612000,324.014221191406
-2098500,1612000,304.162322998047
-2098000,1612000,275.386108398438
-2097500,1612000,275.700042724609
-2097000,1612000,234.137649536133
-2096500,1612000,208.769409179688
-2096000,1612000,190.721237182617
-2095500,1612000,184.750076293945
-2095000,1612000,182.246215820312
-2094500,1612000,179.486999511719
-2094000,1612000,173.736679077148
-2093500,1612000,172.478256225586
-2093000,1612000,178.832931518555
-2092500,1612000,175.422805786133
-2092000,1612000,175.204986572266
-2091500,1612000,179.034027099609
-2091000,1612000,174.539642333984
-2090500,1612000,192.818222045898
-2090000,1612000,200.172882080078
-2089500,1612000,196.988662719727
-2089000,1612000,178.347045898438
-2088500,1612000,161.902770996094
-2088000,1612000,183.711608886719
-2087500,1612000,182.983703613281
-2087000,1612000,170.328155517578
-2086500,1612000,166.283935546875
-2086000,1612000,167.526382446289
-2085500,1612000,157.755676269531
-2085000,1612000,159.759780883789
-2084500,1612000,150.553771972656
-2084000,1612000,147.949111938477
-2083500,1612000,154.476989746094
-2083000,1612000,158.33935546875
-2082500,1612000,149.689971923828
-2082000,1612000,119.318878173828
-2081500,1612000,88.5630569458008
-2081000,1612000,90.3014526367188
-2080500,1612000,90.4811782836914
-2080000,1612000,90.6155090332031
-2079500,1612000,90.7535171508789
-2079000,1612000,91.2455749511719
-2078500,1612000,91.4804306030273
-2078000,1612000,92.1112060546875
-2077500,1612000,92.5148773193359
-2077000,1612000,92.9999923706055
-2076500,1612000,93.4651641845703
-2076000,1612000,95.3013458251953
-2075500,1612000,93.7810592651367
-2075000,1612000,94.1720352172852
-2074500,1612000,94.8559265136719
-2074000,1612000,95.4986114501953
-2073500,1612000,95.9239959716797
-2073000,1612000,96.7711181640625
-2072500,1612000,97.5359268188477
-2072000,1612000,98.3458786010742
-2071500,1612000,99.0785369873047
-2071000,1612000,100.090690612793
-2070500,1612000,100.187995910645
-2070000,1612000,99.9920196533203
-2069500,1612000,100.429054260254
-2069000,1612000,100.922241210938
-2068500,1612000,101.390411376953
-2068000,1612000,102.033706665039
-2067500,1612000,102.796913146973
-2067000,1612000,103.62915802002
-2066500,1612000,103.713996887207
-2066000,1612000,104.112915039062
-2065500,1612000,104.556800842285
-2065000,1612000,106.144470214844
-2064500,1612000,105.14811706543
-2064000,1612000,106.989624023438
-2063500,1612000,107.110137939453
-2063000,1612000,107.936752319336
-2062500,1612000,108.296348571777
-2062000,1612000,110.114143371582
-2061500,1612000,109.756774902344
-2061000,1612000,109.302101135254
-2060500,1612000,110.255401611328
-2060000,1612000,110.444030761719
-2059500,1612000,109.841400146484
-2059000,1612000,111.441802978516
-2058500,1612000,111.700965881348
-2058000,1612000,111.703155517578
-2057500,1612000,111.633865356445
-2057000,1612000,112.698791503906
-2056500,1612000,113.490875244141
-2056000,1612000,113.038124084473
-2055500,1612000,112.788932800293
-2055000,1612000,113.01123046875
-2054500,1612000,113.471603393555
-2054000,1612000,113.70671081543
-2053500,1612000,114.274360656738
-2053000,1612000,113.716819763184
-2052500,1612000,112.984878540039
-2052000,1612000,113.245056152344
-2051500,1612000,112.830299377441
-2051000,1612000,110.415130615234
-2050500,1612000,113.346046447754
-2050000,1612000,113.124084472656
-2049500,1612000,113.775497436523
-2049000,1612000,112.13508605957
-2048500,1612000,113.12281036377
-2048000,1612000,115.009422302246
-2047500,1612000,117.484794616699
-2047000,1612000,119.99885559082
-2046500,1612000,122.880462646484
-2046000,1612000,127.452377319336
-2045500,1612000,129.623321533203
-2045000,1612000,132.508911132812
-2044500,1612000,135.54899597168
-2044000,1612000,139.13069152832
-2043500,1612000,143.837539672852
-2043000,1612000,148.22477722168
-2042500,1612000,153.417098999023
-2042000,1612000,158.877426147461
-2041500,1612000,164.622177124023
-2041000,1612000,171.021591186523
-2040500,1612000,177.415802001953
-2040000,1612000,184.581024169922
-2039500,1612000,192.568222045898
-2039000,1612000,199.808944702148
-2038500,1612000,208.653015136719
-2038000,1612000,220.834228515625
-2037500,1612000,232.179809570312
-2037000,1612000,240.415649414062
-2036500,1612000,247.339721679688
-2036000,1612000,263.154388427734
-2035500,1612000,278.543334960938
-2035000,1612000,310.297576904297
-2034500,1612000,346.333770751953
-2034000,1612000,379.594421386719
-2033500,1612000,368.812896728516
-2033000,1612000,395.382263183594
-2032500,1612000,457.824096679688
-2032000,1612000,503.138214111328
-2031500,1612000,491.272583007812
-2031000,1612000,482.556610107422
-2030500,1612000,454.869659423828
-2030000,1612000,450.080230712891
-2105000,1612500,367.688873291016
-2104500,1612500,354.514373779297
-2104000,1612500,345.932922363281
-2103500,1612500,337.169586181641
-2103000,1612500,340.411865234375
-2102500,1612500,324.380828857422
-2102000,1612500,316.623077392578
-2101500,1612500,331.260070800781
-2101000,1612500,333.467071533203
-2100500,1612500,315.526947021484
-2100000,1612500,307.327392578125
-2099500,1612500,303.397308349609
-2099000,1612500,294.858001708984
-2098500,1612500,296.097839355469
-2098000,1612500,285.599456787109
-2097500,1612500,241.893783569336
-2097000,1612500,218.204010009766
-2096500,1612500,200.272827148438
-2096000,1612500,196.444931030273
-2095500,1612500,192.229583740234
-2095000,1612500,195.781555175781
-2094500,1612500,191.512908935547
