"","x","y"
"14580",-2063500,1610500
"14581",-2063000,1610500
"14582",-2062500,1610500
"14583",-2062000,1610500
"14584",-2061500,1610500
"14585",-2061000,1610500
"14586",-2060500,1610500
"14587",-2060000,1610500
"14588",-2059500,1610500
"14589",-2059000,1610500
"14590",-2058500,1610500
"14591",-2058000,1610500
"14592",-2057500,1610500
"14593",-2057000,1610500
"14594",-2056500,1610500
"14595",-2056000,1610500
"14596",-2055500,1610500
"14597",-2055000,1610500
"14598",-2054500,1610500
"14599",-2054000,1610500
"14600",-2053500,1610500
"14601",-2053000,1610500
"14602",-2052500,1610500
"14603",-2052000,1610500
"14604",-2051500,1610500
"14605",-2051000,1610500
"14606",-2050500,1610500
"14607",-2050000,1610500
"14608",-2049500,1610500
"14609",-2049000,1610500
"14610",-2048500,1610500
"14611",-2048000,1610500
"14612",-2047500,1610500
"14613",-2047000,1610500
"14614",-2046500,1610500
"14615",-2046000,1610500
"14616",-2045500,1610500
"14617",-2045000,1610500
"14618",-2044500,1610500
"14619",-2044000,1610500
"14620",-2043500,1610500
"14621",-2043000,1610500
"14622",-2042500,1610500
"14623",-2042000,1610500
"14624",-2041500,1610500
"14625",-2041000,1610500
"14626",-2040500,1610500
"14627",-2040000,1610500
"14628",-2039500,1610500
"14629",-2039000,1610500
"14630",-2038500,1610500
"14631",-2038000,1610500
"14632",-2037500,1610500
"14633",-2037000,1610500
"14634",-2036500,1610500
"14635",-2036000,1610500
"14636",-2035500,1610500
"14637",-2035000,1610500
"14638",-2034500,1610500
"14639",-2034000,1610500
"14640",-2033500,1610500
"14641",-2033000,1610500
"14642",-2032500,1610500
"14643",-2032000,1610500
"14644",-2031500,1610500
"14645",-2031000,1610500
"14646",-2030500,1610500
"14647",-2030000,1610500
"14648",-2105000,1611000
"14649",-2104500,1611000
"14650",-2104000,1611000
"14651",-2103500,1611000
"14652",-2103000,1611000
"14653",-2102500,1611000
"14654",-2102000,1611000
"14655",-2101500,1611000
"14656",-2101000,1611000
"14657",-2100500,1611000
"14658",-2100000,1611000
"14659",-2099500,1611000
"14660",-2099000,1611000
"14661",-2098500,1611000
"14662",-2098000,1611000
"14663",-2097500,1611000
"14664",-2097000,1611000
"14665",-2096500,1611000
"14666",-2096000,1611000
"14667",-2095500,1611000
"14668",-2095000,1611000
"14669",-2094500,1611000
"14670",-2094000,1611000
"14671",-2093500,1611000
"14672",-2093000,1611000
"14673",-2092500,1611000
"14674",-2092000,1611000
"14675",-2091500,1611000
"14676",-2091000,1611000
"14677",-2090500,1611000
"14678",-2090000,1611000
"14679",-2089500,1611000
"14680",-2089000,1611000
"14681",-2088500,1611000
"14682",-2088000,1611000
"14683",-2087500,1611000
"14684",-2087000,1611000
"14685",-2086500,1611000
"14686",-2086000,1611000
"14687",-2085500,1611000
"14688",-2085000,1611000
"14689",-2084500,1611000
"14690",-2084000,1611000
"14691",-2083500,1611000
"14692",-2083000,1611000
"14693",-2082500,1611000
"14694",-2082000,1611000
"14695",-2081500,1611000
"14696",-2081000,1611000
"14697",-2080500,1611000
"14698",-2080000,1611000
"14699",-2079500,1611000
"14700",-2079000,1611000
"14701",-2078500,1611000
"14702",-2078000,1611000
"14703",-2077500,1611000
"14704",-2077000,1611000
"14705",-2076500,1611000
"14706",-2076000,1611000
"14707",-2075500,1611000
"14708",-2075000,1611000
"14709",-2074500,1611000
"14710",-2074000,1611000
"14711",-2073500,1611000
"14712",-2073000,1611000
"14713",-2072500,1611000
"14714",-2072000,1611000
"14715",-2071500,1611000
"14716",-2071000,1611000
"14717",-2070500,1611000
"14718",-2070000,1611000
"14719",-2069500,1611000
"14720",-2069000,1611000
"14721",-2068500,1611000
"14722",-2068000,1611000
"14723",-2067500,1611000
"14724",-2067000,1611000
"14725",-2066500,1611000
"14726",-2066000,1611000
"14727",-2065500,1611000
"14728",-2065000,1611000
"14729",-2064500,1611000
"14730",-2064000,1611000
"14731",-2063500,1611000
"14732",-2063000,1611000
"14733",-2062500,1611000
"14734",-2062000,1611000
"14735",-2061500,1611000
"14736",-2061000,1611000
"14737",-2060500,1611000
"14738",-2060000,1611000
"14739",-2059500,1611000
"14740",-2059000,1611000
"14741",-2058500,1611000
"14742",-2058000,1611000
"14743",-2057500,1611000
"14744",-2057000,1611000
"14745",-2056500,1611000
"14746",-2056000,1611000
"14747",-2055500,1611000
"14748",-2055000,1611000
"14749",-2054500,1611000
"14750",-2054000,1611000
"14751",-2053500,1611000
"14752",-2053000,1611000
"14753",-2052500,1611000
"14754",-2052000,1611000
"14755",-2051500,1611000
"14756",-2051000,1611000
"14757",-2050500,1611000
"14758",-2050000,1611000
"14759",-2049500,1611000
"14760",-2049000,1611000
"14761",-2048500,1611000
"14762",-2048000,1611000
"14763",-2047500,1611000
"14764",-2047000,1611000
"14765",-2046500,1611000
"14766",-2046000,1611000
"14767",-2045500,1611000
"14768",-2045000,1611000
"14769",-2044500,1611000
"14770",-2044000,1611000
"14771",-2043500,1611000
"14772",-2043000,1611000
"14773",-2042500,1611000
"14774",-2042000,1611000
"14775",-2041500,1611000
"14776",-2041000,1611000
"14777",-2040500,1611000
"14778",-2040000,1611000
"14779",-2039500,1611000
"14780",-2039000,1611000
"14781",-2038500,1611000
"14782",-2038000,1611000
"14783",-2037500,1611000
"14784",-2037000,1611000
"14785",-2036500,1611000
"14786",-2036000,1611000
"14787",-2035500,1611000
"14788",-2035000,1611000
"14789",-2034500,1611000
"14790",-2034000,1611000
"14791",-2033500,1611000
"14792",-2033000,1611000
"14793",-2032500,1611000
"14794",-2032000,1611000
"14795",-2031500,1611000
"14796",-2031000,1611000
"14797",-2030500,1611000
"14798",-2030000,1611000
"14799",-2105000,1611500
"14800",-2104500,1611500
"14801",-2104000,1611500
"14802",-2103500,1611500
"14803",-2103000,1611500
"14804",-2102500,1611500
"14805",-2102000,1611500
"14806",-2101500,1611500
"14807",-2101000,1611500
"14808",-2100500,1611500
"14809",-2100000,1611500
"14810",-2099500,1611500
"14811",-2099000,1611500
"14812",-2098500,1611500
"14813",-2098000,1611500
"14814",-2097500,1611500
"14815",-2097000,1611500
"14816",-2096500,1611500
"14817",-2096000,1611500
"14818",-2095500,1611500
"14819",-2095000,1611500
"14820",-2094500,1611500
"14821",-2094000,1611500
"14822",-2093500,1611500
"14823",-2093000,1611500
"14824",-2092500,1611500
"14825",-2092000,1611500
"14826",-2091500,1611500
"14827",-2091000,1611500
"14828",-2090500,1611500
"14829",-2090000,1611500
"14830",-2089500,1611500
"14831",-2089000,1611500
"14832",-2088500,1611500
"14833",-2088000,1611500
"14834",-2087500,1611500
"14835",-2087000,1611500
"14836",-2086500,1611500
"14837",-2086000,1611500
"14838",-2085500,1611500
"14839",-2085000,1611500
"14840",-2084500,1611500
"14841",-2084000,1611500
"14842",-2083500,1611500
"14843",-2083000,1611500
"14844",-2082500,1611500
"14845",-2082000,1611500
"14846",-2081500,1611500
"14847",-2081000,1611500
"14848",-2080500,1611500
"14849",-2080000,1611500
"14850",-2079500,1611500
"14851",-2079000,1611500
"14852",-2078500,1611500
"14853",-2078000,1611500
"14854",-2077500,1611500
"14855",-2077000,1611500
"14856",-2076500,1611500
"14857",-2076000,1611500
"14858",-2075500,1611500
"14859",-2075000,1611500
"14860",-2074500,1611500
"14861",-2074000,1611500
"14862",-2073500,1611500
"14863",-2073000,1611500
"14864",-2072500,1611500
"14865",-2072000,1611500
"14866",-2071500,1611500
"14867",-2071000,1611500
"14868",-2070500,1611500
"14869",-2070000,1611500
"14870",-2069500,1611500
"14871",-2069000,1611500
"14872",-2068500,1611500
"14873",-2068000,1611500
"14874",-2067500,1611500
"14875",-2067000,1611500
"14876",-2066500,1611500
"14877",-2066000,1611500
"14878",-2065500,1611500
"14879",-2065000,1611500
"14880",-2064500,1611500
"14881",-2064000,1611500
"14882",-2063500,1611500
"14883",-2063000,1611500
"14884",-2062500,1611500
"14885",-2062000,1611500
"14886",-2061500,1611500
"14887",-2061000,1611500
"14888",-2060500,1611500
"14889",-2060000,1611500
"14890",-2059500,1611500
"14891",-2059000,1611500
"14892",-2058500,1611500
"14893",-2058000,1611500
"14894",-2057500,1611500
"14895",-2057000,1611500
"14896",-2056500,1611500
"14897",-2056000,1611500
"14898",-2055500,1611500
"14899",-2055000,1611500
"14900",-2054500,1611500
"14901",-2054000,1611500
"14902",-2053500,1611500
"14903",-2053000,1611500
"14904",-2052500,1611500
"14905",-2052000,1611500
"14906",-2051500,1611500
"14907",-2051000,1611500
"14908",-2050500,1611500
"14909",-2050000,1611500
"14910",-2049500,1611500
"14911",-2049000,1611500
"14912",-2048500,1611500
"14913",-2048000,1611500
"14914",-2047500,1611500
"14915",-2047000,1611500
"14916",-2046500,1611500
"14917",-2046000,1611500
"14918",-2045500,1611500
"14919",-2045000,1611500
"14920",-2044500,1611500
"14921",-2044000,1611500
"14922",-2043500,1611500
"14923",-2043000,1611500
"14924",-2042500,1611500
"14925",-2042000,1611500
"14926",-2041500,1611500
"14927",-2041000,1611500
"14928",-2040500,1611500
"14929",-2040000,1611500
"14930",-2039500,1611500
"14931",-2039000,1611500
"14932",-2038500,1611500
"14933",-2038000,1611500
"14934",-2037500,1611500
"14935",-2037000,1611500
"14936",-2036500,1611500
"14937",-2036000,1611500
"14938",-2035500,1611500
"14939",-2035000,1611500
"14940",-2034500,1611500
"14941",-2034000,1611500
"14942",-2033500,1611500
"14943",-2033000,1611500
"14944",-2032500,1611500
"14945",-2032000,1611500
"14946",-2031500,1611500
"14947",-2031000,1611500
"14948",-2030500,1611500
"14949",-2030000,1611500
"14950",-2105000,1612000
"14951",-2104500,1612000
"14952",-2104000,1612000
"14953",-2103500,1612000
"14954",-2103000,1612000
"14955",-2102500,1612000
"14956",-2102000,1612000
"14957",-2101500,1612000
"14958",-2101000,1612000
"14959",-2100500,1612000
"14960",-2100000,1612000
"14961",-2099500,1612000
"14962",-2099000,1612000
"14963",-2098500,1612000
"14964",-2098000,1612000
"14965",-2097500,1612000
"14966",-2097000,1612000
"14967",-2096500,1612000
"14968",-2096000,1612000
"14969",-2095500,1612000
"14970",-2095000,1612000
"14971",-2094500,1612000
"14972",-2094000,1612000
"14973",-2093500,1612000
"14974",-2093000,1612000
"14975",-2092500,1612000
"14976",-2092000,1612000
"14977",-2091500,1612000
"14978",-2091000,1612000
"14979",-2090500,1612000
"14980",-2090000,1612000
"14981",-2089500,1612000
"14982",-2089000,1612000
"14983",-2088500,1612000
"14984",-2088000,1612000
"14985",-2087500,1612000
"14986",-2087000,1612000
"14987",-2086500,1612000
"14988",-2086000,1612000
"14989",-2085500,1612000
"14990",-2085000,1612000
"14991",-2084500,1612000
"14992",-2084000,1612000
"14993",-2083500,1612000
"14994",-2083000,1612000
"14995",-2082500,1612000
"14996",-2082000,1612000
"14997",-2081500,1612000
"14998",-2081000,1612000
"14999",-2080500,1612000
"15000",-2080000,1612000
"15001",-2079500,1612000
"15002",-2079000,1612000
"15003",-2078500,1612000
"15004",-2078000,1612000
"15005",-2077500,1612000
"15006",-2077000,1612000
"15007",-2076500,1612000
"15008",-2076000,1612000
"15009",-2075500,1612000
"15010",-2075000,1612000
"15011",-2074500,1612000
"15012",-2074000,1612000
"15013",-2073500,1612000
"15014",-2073000,1612000
"15015",-2072500,1612000
"15016",-2072000,1612000
"15017",-2071500,1612000
"15018",-2071000,1612000
"15019",-2070500,1612000
"15020",-2070000,1612000
"15021",-2069500,1612000
"15022",-2069000,1612000
"15023",-2068500,1612000
"15024",-2068000,1612000
"15025",-2067500,1612000
"15026",-2067000,1612000
"15027",-2066500,1612000
"15028",-2066000,1612000
"15029",-2065500,1612000
"15030",-2065000,1612000
"15031",-2064500,1612000
"15032",-2064000,1612000
"15033",-2063500,1612000
"15034",-2063000,1612000
"15035",-2062500,1612000
"15036",-2062000,1612000
"15037",-2061500,1612000
"15038",-2061000,1612000
"15039",-2060500,1612000
"15040",-2060000,1612000
"15041",-2059500,1612000
"15042",-2059000,1612000
"15043",-2058500,1612000
"15044",-2058000,1612000
"15045",-2057500,1612000
"15046",-2057000,1612000
"15047",-2056500,1612000
"15048",-2056000,1612000
"15049",-2055500,1612000
"15050",-2055000,1612000
"15051",-2054500,1612000
"15052",-2054000,1612000
"15053",-2053500,1612000
"15054",-2053000,1612000
"15055",-2052500,1612000
"15056",-2052000,1612000
"15057",-2051500,1612000
"15058",-2051000,1612000
"15059",-2050500,1612000
"15060",-2050000,1612000
"15061",-2049500,1612000
"15062",-2049000,1612000
"15063",-2048500,1612000
"15064",-2048000,1612000
"15065",-2047500,1612000
"15066",-2047000,1612000
"15067",-2046500,1612000
"15068",-2046000,1612000
"15069",-2045500,1612000
"15070",-2045000,1612000
"15071",-2044500,1612000
"15072",-2044000,1612000
"15073",-2043500,1612000
"15074",-2043000,1612000
"15075",-2042500,1612000
"15076",-2042000,1612000
"15077",-2041500,1612000
"15078",-2041000,1612000
"15079",-2040500,1612000
"15080",-2040000,1612000
"15081",-2039500,1612000
"15082",-2039000,1612000
"15083",-2038500,1612000
"15084",-2038000,1612000
"15085",-2037500,1612000
"15086",-2037000,1612000
"15087",-2036500,1612000
"15088",-2036000,1612000
"15089",-2035500,1612000
"15090",-2035000,1612000
"15091",-2034500,1612000
"15092",-2034000,1612000
"15093",-2033500,1612000
"15094",-2033000,1612000
"15095",-2032500,1612000
"15096",-2032000,1612000
"15097",-2031500,1612000
"15098",-2031000,1612000
"15099",-2030500,1612000
"15100",-2030000,1612000
"15101",-2105000,1612500
"15102",-2104500,1612500
"15103",-2104000,1612500
"15104",-2103500,1612500
"15105",-2103000,1612500
"15106",-2102500,1612500
"15107",-2102000,1612500
"15108",-2101500,1612500
"15109",-2101000,1612500
"15110",-2100500,1612500
"15111",-2100000,1612500
"15112",-2099500,1612500
"15113",-2099000,1612500
"15114",-2098500,1612500
"15115",-2098000,1612500
"15116",-2097500,1612500
"15117",-2097000,1612500
"15118",-2096500,1612500
"15119",-2096000,1612500
"15120",-2095500,1612500
"15121",-2095000,1612500
"15122",-2094500,1612500
"15123",-2094000,1612500
"15124",-2093500,1612500
"15125",-2093000,1612500
"15126",-2092500,1612500
"15127",-2092000,1612500
"15128",-2091500,1612500
"15129",-2091000,1612500
"15130",-2090500,1612500
"15131",-2090000,1612500
"15132",-2089500,1612500
"15133",-2089000,1612500
"15134",-2088500,1612500
"15135",-2088000,1612500
"15136",-2087500,1612500
"15137",-2087000,1612500
"15138",-2086500,1612500
"15139",-2086000,1612500
"15140",-2085500,1612500
"15141",-2085000,1612500
"15142",-2084500,1612500
"15143",-2084000,1612500
"15144",-2083500,1612500
"15145",-2083000,1612500
"15146",-2082500,1612500
"15147",-2082000,1612500
"15148",-2081500,1612500
"15149",-2081000,1612500
"15150",-2080500,1612500
"15151",-2080000,1612500
"15152",-2079500,1612500
"15153",-2079000,1612500
"15154",-2078500,1612500
"15155",-2078000,1612500
"15156",-2077500,1612500
"15157",-2077000,1612500
"15158",-2076500,1612500
"15159",-2076000,1612500
"15160",-2075500,1612500
"15161",-2075000,1612500
"15162",-2074500,1612500
"15163",-2074000,1612500
"15164",-2073500,1612500
"15165",-2073000,1612500
"15166",-2072500,1612500
"15167",-2072000,1612500
"15168",-2071500,1612500
"15169",-2071000,1612500
"15170",-2070500,1612500
"15171",-2070000,1612500
"15172",-2069500,1612500
"15173",-2069000,1612500
"15174",-2068500,1612500
"15175",-2068000,1612500
"15176",-2067500,1612500
"15177",-2067000,1612500
"15178",-2066500,1612500
"15179",-2066000,1612500
"15180",-2065500,1612500
"15181",-2065000,1612500
"15182",-2064500,1612500
"15183",-2064000,1612500
"15184",-2063500,1612500
"15185",-2063000,1612500
"15186",-2062500,1612500
"15187",-2062000,1612500
"15188",-2061500,1612500
"15189",-2061000,1612500
"15190",-2060500,1612500
"15191",-2060000,1612500
"15192",-2059500,1612500
"15193",-2059000,1612500
"15194",-2058500,1612500
"15195",-2058000,1612500
"15196",-2057500,1612500
"15197",-2057000,1612500
"15198",-2056500,1612500
"15199",-2056000,1612500
"15200",-2055500,1612500
"15201",-2055000,1612500
"15202",-2054500,1612500
"15203",-2054000,1612500
"15204",-2053500,1612500
"15205",-2053000,1612500
"15206",-2052500,1612500
"15207",-2052000,1612500
"15208",-2051500,1612500
"15209",-2051000,1612500
"15210",-2050500,1612500
"15211",-2050000,1612500
"15212",-2049500,1612500
"15213",-2049000,1612500
"15214",-2048500,1612500
"15215",-2048000,1612500
"15216",-2047500,1612500
"15217",-2047000,1612500
"15218",-2046500,1612500
"15219",-2046000,1612500
"15220",-2045500,1612500
"15221",-2045000,1612500
"15222",-2044500,1612500
"15223",-2044000,1612500
"15224",-2043500,1612500
"15225",-2043000,1612500
"15226",-2042500,1612500
"15227",-2042000,1612500
"15228",-2041500,1612500
"15229",-2041000,1612500
"15230",-2040500,1612500
"15231",-2040000,1612500
"15232",-2039500,1612500
"15233",-2039000,1612500
"15234",-2038500,1612500
"15235",-2038000,1612500
"15236",-2037500,1612500
"15237",-2037000,1612500
"15238",-2036500,1612500
"15239",-2036000,1612500
"15240",-2035500,1612500
"15241",-2035000,1612500
"15242",-2034500,1612500
"15243",-2034000,1612500
"15244",-2033500,1612500
"15245",-2033000,1612500
"15246",-2032500,1612500
"15247",-2032000,1612500
"15248",-2031500,1612500
"15249",-2031000,1612500
"15250",-2030500,1612500
"15251",-2030000,1612500
"15252",-2105000,1613000
"15253",-2104500,1613000
"15254",-2104000,1613000
"15255",-2103500,1613000
"15256",-2103000,1613000
"15257",-2102500,1613000
"15258",-2102000,1613000
"15259",-2101500,1613000
"15260",-2101000,1613000
"15261",-2100500,1613000
"15262",-2100000,1613000
"15263",-2099500,1613000
"15264",-2099000,1613000
"15265",-2098500,1613000
"15266",-2098000,1613000
"15267",-2097500,1613000
"15268",-2097000,1613000
"15269",-2096500,1613000
"15270",-2096000,1613000
"15271",-2095500,1613000
"15272",-2095000,1613000
"15273",-2094500,1613000
"15274",-2094000,1613000
"15275",-2093500,1613000
"15276",-2093000,1613000
"15277",-2092500,1613000
"15278",-2092000,1613000
"15279",-2091500,1613000
"15280",-2091000,1613000
"15281",-2090500,1613000
"15282",-2090000,1613000
"15283",-2089500,1613000
"15284",-2089000,1613000
"15285",-2088500,1613000
"15286",-2088000,1613000
"15287",-2087500,1613000
"15288",-2087000,1613000
"15289",-2086500,1613000
"15290",-2086000,1613000
"15291",-2085500,1613000
"15292",-2085000,1613000
"15293",-2084500,1613000
"15294",-2084000,1613000
"15295",-2083500,1613000
"15296",-2083000,1613000
"15297",-2082500,1613000
"15298",-2082000,1613000
"15299",-2081500,1613000
"15300",-2081000,1613000
"15301",-2080500,1613000
"15302",-2080000,1613000
"15303",-2079500,1613000
"15304",-2079000,1613000
"15305",-2078500,1613000
"15306",-2078000,1613000
"15307",-2077500,1613000
"15308",-2077000,1613000
"15309",-2076500,1613000
"15310",-2076000,1613000
"15311",-2075500,1613000
"15312",-2075000,1613000
"15313",-2074500,1613000
"15314",-2074000,1613000
"15315",-2073500,1613000
"15316",-2073000,1613000
"15317",-2072500,1613000
"15318",-2072000,1613000
"15319",-2071500,1613000
"15320",-2071000,1613000
"15321",-2070500,1613000
"15322",-2070000,1613000
"15323",-2069500,1613000
"15324",-2069000,1613000
"15325",-2068500,1613000
"15326",-2068000,1613000
"15327",-2067500,1613000
"15328",-2067000,1613000
"15329",-2066500,1613000
"15330",-2066000,1613000
"15331",-2065500,1613000
"15332",-2065000,1613000
"15333",-2064500,1613000
"15334",-2064000,1613000
"15335",-2063500,1613000
"15336",-2063000,1613000
"15337",-2062500,1613000
"15338",-2062000,1613000
"15339",-2061500,1613000
"15340",-2061000,1613000
"15341",-2060500,1613000
"15342",-2060000,1613000
"15343",-2059500,1613000
"15344",-2059000,1613000
"15345",-2058500,1613000
"15346",-2058000,1613000
"15347",-2057500,1613000
"15348",-2057000,1613000
"15349",-2056500,1613000
"15350",-2056000,1613000
"15351",-2055500,1613000
"15352",-2055000,1613000
"15353",-2054500,1613000
"15354",-2054000,1613000
"15355",-2053500,1613000
"15356",-2053000,1613000
"15357",-2052500,1613000
"15358",-2052000,1613000
"15359",-2051500,1613000
"15360",-2051000,1613000
"15361",-2050500,1613000
"15362",-2050000,1613000
"15363",-2049500,1613000
"15364",-2049000,1613000
"15365",-2048500,1613000
"15366",-2048000,1613000
"15367",-2047500,1613000
"15368",-2047000,1613000
"15369",-2046500,1613000
"15370",-2046000,1613000
"15371",-2045500,1613000
"15372",-2045000,1613000
"15373",-2044500,1613000
"15374",-2044000,1613000
"15375",-2043500,1613000
"15376",-2043000,1613000
"15377",-2042500,1613000
"15378",-2042000,1613000
"15379",-2041500,1613000
"15380",-2041000,1613000
"15381",-2040500,1613000
"15382",-2040000,1613000
"15383",-2039500,1613000
"15384",-2039000,1613000
"15385",-2038500,1613000
"15386",-2038000,1613000
"15387",-2037500,1613000
"15388",-2037000,1613000
"15389",-2036500,1613000
"15390",-2036000,1613000
"15391",-2035500,1613000
"15392",-2035000,1613000
"15393",-2034500,1613000
"15394",-2034000,1613000
"15395",-2033500,1613000
"15396",-2033000,1613000
"15397",-2032500,1613000
"15398",-2032000,1613000
"15399",-2031500,1613000
"15400",-2031000,1613000
"15401",-2030500,1613000
"15402",-2030000,1613000
"15403",-2105000,1613500
"15404",-2104500,1613500
"15405",-2104000,1613500
"15406",-2103500,1613500
"15407",-2103000,1613500
"15408",-2102500,1613500
"15409",-2102000,1613500
"15410",-2101500,1613500
"15411",-2101000,1613500
"15412",-2100500,1613500
"15413",-2100000,1613500
"15414",-2099500,1613500
"15415",-2099000,1613500
"15416",-2098500,1613500
"15417",-2098000,1613500
"15418",-2097500,1613500
"15419",-2097000,1613500
"15420",-2096500,1613500
"15421",-2096000,1613500
"15422",-2095500,1613500
"15423",-2095000,1613500
"15424",-2094500,1613500
"15425",-2094000,1613500
"15426",-2093500,1613500
"15427",-2093000,1613500
"15428",-2092500,1613500
"15429",-2092000,1613500
"15430",-2091500,1613500
"15431",-2091000,1613500
"15432",-2090500,1613500
"15433",-2090000,1613500
"15434",-2089500,1613500
"15435",-2089000,1613500
"15436",-2088500,1613500
"15437",-2088000,1613500
"15438",-2087500,1613500
"15439",-2087000,1613500
"15440",-2086500,1613500
"15441",-2086000,1613500
"15442",-2085500,1613500
"15443",-2085000,1613500
"15444",-2084500,1613500
"15445",-2084000,1613500
"15446",-2083500,1613500
"15447",-2083000,1613500
"15448",-2082500,1613500
"15449",-2082000,1613500
"15450",-2081500,1613500
"15451",-2081000,1613500
"15452",-2080500,1613500
"15453",-2080000,1613500
"15454",-2079500,1613500
"15455",-2079000,1613500
"15456",-2078500,1613500
"15457",-2078000,1613500
"15458",-2077500,1613500
"15459",-2077000,1613500
"15460",-2076500,1613500
"15461",-2076000,1613500
"15462",-2075500,1613500
"15463",-2075000,1613500
"15464",-2074500,1613500
"15465",-2074000,1613500
"15466",-2073500,1613500
"15467",-2073000,1613500
"15468",-2072500,1613500
"15469",-2072000,1613500
"15470",-2071500,1613500
"15471",-2071000,1613500
"15472",-2070500,1613500
"15473",-2070000,1613500
"15474",-2069500,1613500
"15475",-2069000,1613500
"15476",-2068500,1613500
"15477",-2068000,1613500
"15478",-2067500,1613500
"15479",-2067000,1613500
"15480",-2066500,1613500
"15481",-2066000,1613500
"15482",-2065500,1613500
"15483",-2065000,1613500
"15484",-2064500,1613500
"15485",-2064000,1613500
"15486",-2063500,1613500
"15487",-2063000,1613500
"15488",-2062500,1613500
"15489",-2062000,1613500
"15490",-2061500,1613500
"15491",-2061000,1613500
"15492",-2060500,1613500
"15493",-2060000,1613500
"15494",-2059500,1613500
"15495",-2059000,1613500
"15496",-2058500,1613500
"15497",-2058000,1613500
"15498",-2057500,1613500
"15499",-2057000,1613500
"15500",-2056500,1613500
"15501",-2056000,1613500
"15502",-2055500,1613500
"15503",-2055000,1613500
"15504",-2054500,1613500
"15505",-2054000,1613500
"15506",-2053500,1613500
"15507",-2053000,1613500
"15508",-2052500,1613500
"15509",-2052000,1613500
"15510",-2051500,1613500
"15511",-2051000,1613500
"15512",-2050500,1613500
"15513",-2050000,1613500
"15514",-2049500,1613500
"15515",-2049000,1613500
"15516",-2048500,1613500
"15517",-2048000,1613500
"15518",-2047500,1613500
"15519",-2047000,1613500
"15520",-2046500,1613500
"15521",-2046000,1613500
"15522",-2045500,1613500
"15523",-2045000,1613500
"15524",-2044500,1613500
"15525",-2044000,1613500
"15526",-2043500,1613500
"15527",-2043000,1613500
"15528",-2042500,1613500
"15529",-2042000,1613500
"15530",-2041500,1613500
"15531",-2041000,1613500
"15532",-2040500,1613500
"15533",-2040000,1613500
"15534",-2039500,1613500
"15535",-2039000,1613500
"15536",-2038500,1613500
"15537",-2038000,1613500
"15538",-2037500,1613500
"15539",-2037000,1613500
"15540",-2036500,1613500
"15541",-2036000,1613500
"15542",-2035500,1613500
"15543",-2035000,1613500
"15544",-2034500,1613500
"15545",-2034000,1613500
"15546",-2033500,1613500
"15547",-2033000,1613500
"15548",-2032500,1613500
"15549",-2032000,1613500
"15550",-2031500,1613500
"15551",-2031000,1613500
"15552",-2030500,1613500
"15553",-2030000,1613500
"15554",-2105000,1614000
"15555",-2104500,1614000
"15556",-2104000,1614000
"15557",-2103500,1614000
"15558",-2103000,1614000
"15559",-2102500,1614000
"15560",-2102000,1614000
"15561",-2101500,1614000
"15562",-2101000,1614000
"15563",-2100500,1614000
"15564",-2100000,1614000
"15565",-2099500,1614000
"15566",-2099000,1614000
"15567",-2098500,1614000
"15568",-2098000,1614000
"15569",-2097500,1614000
"15570",-2097000,1614000
"15571",-2096500,1614000
"15572",-2096000,1614000
"15573",-2095500,1614000
"15574",-2095000,1614000
"15575",-2094500,1614000
"15576",-2094000,1614000
"15577",-2093500,1614000
"15578",-2093000,1614000
"15579",-2092500,1614000
"15580",-2092000,1614000
"15581",-2091500,1614000
"15582",-2091000,1614000
"15583",-2090500,1614000
"15584",-2090000,1614000
"15585",-2089500,1614000
"15586",-2089000,1614000
"15587",-2088500,1614000
"15588",-2088000,1614000
"15589",-2087500,1614000
"15590",-2087000,1614000
"15591",-2086500,1614000
"15592",-2086000,1614000
"15593",-2085500,1614000
"15594",-2085000,1614000
"15595",-2084500,1614000
"15596",-2084000,1614000
"15597",-2083500,1614000
"15598",-2083000,1614000
"15599",-2082500,1614000
"15600",-2082000,1614000
"15601",-2081500,1614000
"15602",-2081000,1614000
"15603",-2080500,1614000
"15604",-2080000,1614000
"15605",-2079500,1614000
"15606",-2079000,1614000
"15607",-2078500,1614000
"15608",-2078000,1614000
"15609",-2077500,1614000
"15610",-2077000,1614000
"15611",-2076500,1614000
"15612",-2076000,1614000
"15613",-2075500,1614000
"15614",-2075000,1614000
"15615",-2074500,1614000
"15616",-2074000,1614000
"15617",-2073500,1614000
"15618",-2073000,1614000
"15619",-2072500,1614000
"15620",-2072000,1614000
"15621",-2071500,1614000
"15622",-2071000,1614000
"15623",-2070500,1614000
"15624",-2070000,1614000
"15625",-2069500,1614000
"15626",-2069000,1614000
"15627",-2068500,1614000
"15628",-2068000,1614000
"15629",-2067500,1614000
"15630",-2067000,1614000
"15631",-2066500,1614000
"15632",-2066000,1614000
"15633",-2065500,1614000
"15634",-2065000,1614000
"15635",-2064500,1614000
"15636",-2064000,1614000
"15637",-2063500,1614000
"15638",-2063000,1614000
"15639",-2062500,1614000
"15640",-2062000,1614000
"15641",-2061500,1614000
"15642",-2061000,1614000
"15643",-2060500,1614000
"15644",-2060000,1614000
"15645",-2059500,1614000
"15646",-2059000,1614000
"15647",-2058500,1614000
"15648",-2058000,1614000
"15649",-2057500,1614000
"15650",-2057000,1614000
"15651",-2056500,1614000
"15652",-2056000,1614000
"15653",-2055500,1614000
"15654",-2055000,1614000
"15655",-2054500,1614000
